20100423,2514.85,2530.15,2507.6,2530.15,2517010000,2530.15,1,15.3,0.006047072
20100309,2325.78,2353.07,2325.74,2340.68,2620360000,2340.68,1,14.9,0.006365672
20091218,2197.57,2213.18,2190.69,2211.69,2848410000,2211.69,1,14.12,0.006384258
20100104,2294.41,2311.15,2294.41,2308.42,1931380000,2308.42,1,14.01,0.006069086
20091019,2162.41,2180.11,2150.42,2176.32,1970440000,2176.32,1,13.91,0.006391523
20100216,2200.38,2214.19,2189.18,2214.19,2072850000,2214.19,1,13.81,0.006237044
20091209,2170.02,2185.7,2155.96,2183.73,1906210000,2183.73,1,13.71,0.006278249
20091117,2190.12,2203.78,2185.55,2203.78,1887240000,2203.78,1,13.66,0.006198441
20091221,2224.04,2242.22,2224.04,2237.66,1808830000,2237.66,1,13.62,0.006086716
20091201,2162.23,2182.24,2162.23,2175.81,2151300000,2175.81,1,13.58,0.006241354
20100224,2222.4,2241.69,2221.28,2235.9,2155810000,2235.9,1,13.5,0.006037837
20100114,2303.31,2322.56,2303.29,2316.74,2254170000,2316.74,1,13.43,0.005796939
20100408,2423.99,2441.12,2413.74,2436.81,2428900000,2436.81,1,12.82,0.005260976
20100409,2441.31,2454.12,2432.93,2454.05,2215530000,2454.05,1,12.74,0.005191418
20100804,2291.09,2305.07,2283.21,2303.57,2021980000,2303.57,1,12.48,0.005417678
20091223,2257.21,2271.33,2253.67,2269.64,1582900000,2269.64,1,12.43,0.005476639
20100719,2185.81,2201.29,2171.2,2198.23,1735090000,2198.23,1,12.42,0.00565
20100616,2293.56,2317.75,2290.26,2305.93,1936400000,2305.93,1,12.37,0.00536443
20100817,2197.09,2225.08,2193.42,2209.44,1736870000,2209.44,1,12.35,0.005589652
20090915,2090.33,2106.93,2086.16,2102.64,2372990000,2102.64,1,12.31,0.005854545
20100415,2503.41,2517.82,2502.51,2515.69,2840660000,2515.69,1,12.28,0.004881365
20100802,2283.32,2299.24,2274.27,2295.36,1953200000,2295.36,1,12.04,0.005245365
20091224,2273.95,2285.89,2273.4,2285.69,632650000,2285.69,1,11.74,0.005136305
20091005,2056.52,2074.78,2049.04,2068.15,2156250000,2068.15,1,11.63,0.005623383
20091007,2099.06,2110.33,2095.94,2110.33,2220910000,2110.33,1,11.27,0.005340397
20091113,2156.68,2172.05,2145.92,2167.88,1876220000,2167.88,1,11.2,0.005166338
20100413,2454.95,2467.94,2445.26,2465.99,2665420000,2465.99,1,11.04,0.004476904
20100316,2367.32,2378.84,2360.67,2378.01,2201880000,2378.01,1,10.69,0.004495355
20100219,2233.33,2249.8,2228.93,2243.87,2166660000,2243.87,1,10.54,0.004697242
20100818,2205.3,2228.9,2196.11,2215.7,1654560000,2215.7,1,10.4,0.004693776
20091222,2242.61,2253.73,2241.33,2252.67,1724200000,2252.67,1,10.06,0.004465812
20100203,2181.01,2194.53,2176.75,2190.91,2303350000,2190.91,1,9.9,0.00451867
20091214,2202.31,2212.56,2193.2,2212.1,1841890000,2212.1,1,9.79,0.004425659
20100304,2282.57,2293.16,2273.63,2292.31,2186020000,2292.31,1,9.74,0.004248989
20100205,2131.92,2142.27,2100.17,2141.12,2811100000,2141.12,1,9.2,0.004296817
20091015,2164.33,2173.29,2158.29,2173.29,2140090000,2173.29,1,8.96,0.004122782
20100510,2365.97,2379.87,2349.4,2374.67,2871800000,2374.67,1,8.7,0.003663667
20091130,2135.93,2146.93,2120.7,2144.6,1986050000,2144.6,1,8.67,0.004042712
20100420,2492.72,2501.25,2480.7,2500.31,2157100000,2500.31,1,7.59,0.003035624
20100820,2172.26,2182.67,2159.54,2179.76,1898500000,2179.76,1,7.5,0.003440746
20100317,2381.65,2400.09,2381.47,2389.09,2281410000,2389.09,1,7.44,0.003114156
20090903,1975.85,1983.37,1958.04,1983.2,1853450000,1983.2,1,7.35,0.003706132
20091002,2040.84,2064.15,2040.73,2048.11,2448110000,2048.11,1,7.27,0.003549614
20100505,2395.21,2421.05,2382.07,2402.29,3041480000,2402.29,1,7.08,0.002947188
20091123,2168.95,2189.5,2168.77,2176.01,1840170000,2176.01,1,7.06,0.00324447
20090902,1960.07,1976.35,1958.51,1967.07,1974330000,1967.07,1,7,0.003558592
20100809,2298.81,2309.43,2289.03,2305.69,1614580000,2305.69,1,6.88,0.002983922
20091230,2284.56,2293.02,2280.16,2291.28,1312670000,2291.28,1,6.72,0.002932858
20091202,2178.51,2198.55,2177.82,2185.03,2068920000,2185.03,1,6.52,0.002983941
20090827,2021.31,2029.27,1993.03,2027.73,2140540000,2027.73,1,6.42,0.003166102
20091014,2165.83,2173.95,2157.48,2172.23,2348620000,2172.23,1,6.4,0.002946281
20100308,2326.25,2335.43,2326.11,2332.21,2312310000,2332.21,1,5.96,0.002555516
20100712,2194.12,2213.39,2183.52,2198.36,1767970000,2198.36,1,4.24,0.00192871
20100330,2406.69,2417.36,2395.8,2410.69,2147270000,2410.69,1,4,0.001659276
20091110,2147.24,2160.64,2141.27,2151.08,1997240000,2151.08,1,3.84,0.00178515
20100226,2234.44,2242.83,2222.23,2238.26,2283430000,2238.26,1,3.82,0.001706683
20100318,2387.54,2393.87,2383.26,2391.28,2173060000,2391.28,1,3.74,0.001564016
20100217,2222.87,2226.32,2212.78,2226.29,2103530000,2226.29,1,3.42,0.001536188
20090826,2021.3,2034.31,2013.52,2024.43,2037560000,2024.43,1,3.13,0.001546114
20090908,2034.74,2038.63,2023.03,2037.77,2037180000,2037.77,1,3.03,0.00148692
20100714,2246.99,2260.33,2235.15,2249.84,2213010000,2249.84,1,2.85,0.001266757
20100412,2455.4,2463.17,2450.15,2457.87,2161650000,2457.87,1,2.47,0.001004935
20100419,2477.8,2487.67,2451.72,2480.11,2223650000,2480.11,1,2.31,0.00093141
20091125,2174,2178.62,2170.06,2176.05,1398610000,2176.05,1,2.05,0.000942074
20100107,2298.09,2301.3,2285.22,2300.05,2270050000,2300.05,1,1.96,0.000852155
20100805,2291.22,2298.86,2281.68,2293.06,1774300000,2293.06,1,1.84,0.000802421
20091102,2047.42,2069.49,2024.27,2049.2,2408320000,2049.2,1,1.78,0.000868632
20100302,2279.07,2292.49,2275.35,2280.79,2831870000,2280.79,1,1.72,0.000754125
20100517,2352.77,2364.65,2304.28,2354.23,2434480000,2354.23,1,1.46,0.00062016
20100105,2307.27,2313.73,2295.62,2308.71,2367860000,2308.71,1,1.44,0.000623725
20100715,2247.76,2253.33,2218.92,2249.08,2011600000,2249.08,1,1.32,0.000586907
20091013,2138.7,2146.35,2128.44,2139.89,2020110000,2139.89,1,1.19,0.000556103
20091228,2290.04,2295.8,2280.56,2291.08,1232130000,2291.08,1,1.04,0.000453934
20091120,2145.07,2150.08,2137.06,2146.04,1962760000,2146.04,1,0.97,0.000451995
20100618,2308.94,2321.99,2301.48,2309.8,2037230000,2309.8,1,0.86,0.000372327
20100329,2403.77,2411.18,2398.4,2404.36,1967850000,2404.36,1,0.59,0.000245388
20100708,2174.96,2181.3,2150.19,2175.4,2034030000,2175.4,1,0.44,0.000202262
20100210,2147.46,2156.36,2131.08,2147.87,2059940000,2147.87,1,0.41,0.000190887
20091111,2166.53,2177.91,2155.25,2166.9,1851790000,2166.9,1,0.37,0.000170751
20100315,2361.92,2367.4,2345.99,2362.21,1956170000,2362.21,1,0.29,0.000122766
20100126,2203.44,2227.89,2195.44,2203.73,2361260000,2203.73,1,0.29,0.000131595
20091008,2124.69,2139.65,2116.06,2123.93,2366950000,2123.93,0,-0.76,-0.000357827
20100625,2224.73,2240.88,2205.92,2223.48,3540350000,2223.48,0,-1.25,-0.000562182
20090825,2025.59,2040.59,2019.17,2024.23,1936980000,2024.23,0,-1.36,-0.00067186
20091208,2174.72,2187.19,2160.43,2172.99,1981800000,2172.99,0,-1.73,-0.000796138
20091207,2191.35,2201.42,2183.13,2189.61,1878980000,2189.61,0,-1.74,-0.000794662
20100407,2433.1,2442.27,2418.73,2431.16,2984850000,2431.16,0,-1.94,-0.000797973
20090918,2134.85,2138.82,2120.7,2132.86,3023010000,2132.86,0,-1.99,-0.00093302
20100421,2506.61,2510.5,2490.19,2504.61,2715900000,2504.61,0,-2,-0.000798528
20090831,2011.14,2013.65,1997.53,2009.06,2256210000,2009.06,0,-2.08,-0.00103531
20100209,2153.1,2166.16,2132.58,2150.87,2296420000,2150.87,0,-2.23,-0.00103679
20090911,2083.34,2088.93,2070.02,2080.9,2318050000,2080.9,0,-2.44,-0.00117257
20091215,2203.54,2217.63,2197.76,2201.05,1946960000,2201.05,0,-2.49,-0.001131278
20090917,2129.42,2140.6,2118.5,2126.75,2615780000,2126.75,0,-2.67,-0.001255437
20100810,2280.06,2290.51,2261.5,2277.17,2039590000,2277.17,0,-2.89,-0.001269119
20091216,2210.35,2220.46,2203.33,2206.91,2022440000,2206.91,0,-3.44,-0.001558741
20090922,2150.02,2150.68,2137.39,2146.3,2490480000,2146.3,0,-3.72,-0.001733215
20091210,2194.9,2202.84,2187.08,2190.86,1946370000,2190.86,0,-4.04,-0.001844025
20100303,2284.82,2293.32,2275.25,2280.68,2603510000,2280.68,0,-4.14,-0.001815248
20090925,2095.84,2106.99,2085.35,2090.92,2363930000,2090.92,0,-4.92,-0.002353031
20100331,2402.98,2415.44,2395.34,2397.96,2368690000,2397.96,0,-5.02,-0.002093446
20100608,2176.07,2183.1,2139.46,2170.57,2696580000,2170.57,0,-5.5,-0.002533897
20091124,2174.69,2175.15,2155.22,2169.18,1858490000,2169.18,0,-5.51,-0.00254013
20091229,2293.94,2294.75,2286.57,2288.4,1177710000,2288.4,0,-5.54,-0.002420905
20091012,2145.63,2155.92,2128.39,2139.14,1784280000,2139.14,0,-6.49,-0.00303393
20100106,2307.71,2314.07,2295.68,2301.09,2253340000,2301.09,0,-6.62,-0.002876897
20091118,2199.87,2200.15,2180.17,2193.14,1990220000,2193.14,0,-6.73,-0.00306866
20100628,2227.43,2241.64,2208.37,2220.65,1876740000,2220.65,0,-6.78,-0.00305316
20100426,2529.85,2535.28,2521.51,2522.95,2491040000,2522.95,0,-6.9,-0.002734894
20100524,2220.6,2244.67,2212.37,2213.55,2150020000,2213.55,0,-7.05,-0.003184929
